sig,label,fileID
-0.00390625,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
-0.00390625,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-0.00390625,0,1
-0.00390625,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.00389099121094,0,1
0.00389099121094,0,1
0.0,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00390625,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.0,0,1
-0.00390625,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
0.0,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00390625,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.00389099121094,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.00389099121094,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.00389099121094,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
-1.52587890625e-05,0,1
0.00389099121094,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.00389099121094,0,1
-0.00392150878906,0,1
-0.00390625,0,1
0.0,0,1
0.00389099121094,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-0.00392150878906,0,1
0.00389099121094,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.0,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
0.00389099121094,0,1
-0.00390625,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.0,0,1
0.0,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-0.00390625,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
0.0,0,1
0.00389099121094,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
0.00389099121094,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
0.0,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
-0.00392150878906,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
-0.00392150878906,0,1
0.00387573242188,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00389099121094,0,1
0.0,0,1
0.00389099121094,0,1
-0.00390625,0,1
0.0,0,1
-0.00390625,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
0.0,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
0.00387573242188,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00390625,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.00389099121094,0,1
0.00389099121094,0,1
0.00389099121094,0,1
-0.00392150878906,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
-0.00392150878906,0,1
0.00389099121094,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-0.00392150878906,0,1
0.00389099121094,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00392150878906,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00387573242188,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
0.00389099121094,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00389099121094,0,1
0.0,0,1
0.00389099121094,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.00389099121094,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00390625,0,1
-0.00390625,0,1
-0.00390625,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
-0.00392150878906,0,1
-1.52587890625e-05,0,1
-0.00390625,0,1
0.00389099121094,0,1
-1.52587890625e-05,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.00389099121094,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
-1.52587890625e-05,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-0.00392150878906,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.00387573242188,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-1.52587890625e-05,0,1
0.00389099121094,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
-3.0517578125e-05,0,1
